,product_data_storage,csat_score,articles_viewed,smartphone_notifications_viewed,marketing_emails_clicked,social_media_ads_viewed,minutes_customer_support,months_active,churned,product_travel_expense_Free-Trial,product_travel_expense_No,product_payroll_Free-Trial,product_payroll_No,product_accounting_Free-Trial,product_accounting_No,us_region_East South Central,us_region_Middle Atlantic,us_region_Mountain,us_region_New England,us_region_Pacific,us_region_South Atlantic,us_region_West North Central,us_region_West South Central,company_size_10-50,company_size_100-250,company_size_50-100,company_size_self-employed
1519,5120,10,2,0,18,1,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1520,1024,9,6,1,16,0,3.7,4.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1521,2048,10,4,0,19,0,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1522,1024,10,0,0,19,1,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1523,2048,8,5,0,17,0,0.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1524,1024,8,6,1,11,0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1525,500,8,3,0,15,0,0.0,2.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1526,5120,10,5,0,13,1,20.4,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1527,2048,9,3,0,16,0,0.0,4.0,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1528,1024,9,3,0,16,0,0.0,5.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1529,500,9,2,0,14,0,13.6,1.0,1.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1530,1024,9,3,0,18,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1531,1024,10,3,1,13,0,0.0,7.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1532,5120,9,0,1,21,1,0.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1533,2048,9,8,1,11,1,23.5,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1534,1024,9,2,0,20,1,0.0,5.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1535,2048,8,3,0,15,1,0.0,7.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1536,2048,8,7,0,18,0,0.0,3.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1537,500,9,5,0,15,1,0.0,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1538,1024,8,7,1,15,0,18.6,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1539,1024,9,7,0,12,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1540,2048,8,2,0,17,1,0.0,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1541,500,9,1,0,16,0,0.0,5.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1542,500,10,4,0,15,1,0.0,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1543,2048,9,2,0,10,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1544,1024,9,2,0,15,1,0.0,2.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1545,1024,9,5,1,16,1,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1546,500,10,4,0,13,1,0.0,4.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1547,2048,8,5,0,16,0,11.8,3.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1548,500,10,5,0,17,1,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1549,500,8,5,0,12,0,19.4,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1550,1024,9,6,1,13,0,11.5,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1551,1024,8,2,1,14,1,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1552,500,8,1,1,16,0,0.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1553,2048,9,3,0,18,1,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1554,2048,10,6,0,17,0,29.4,2.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1555,500,9,4,0,15,0,3.7,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1556,2048,10,3,0,12,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1557,2048,9,2,0,12,1,0.0,3.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1558,1024,9,4,0,14,0,0.0,1.0,1.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1559,1024,8,4,0,15,1,0.0,3.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1560,2048,10,4,0,17,0,0.0,9.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1561,2048,8,0,1,12,0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,1024,10,1,0,15,1,0.0,12.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1563,500,9,1,0,12,1,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1564,500,10,5,0,20,2,7.5,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1565,1024,7,2,1,13,0,0.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1566,2048,7,6,0,21,1,0.0,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1567,5120,10,7,0,19,0,18.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1568,2048,7,5,1,16,0,15.9,2.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1569,1024,9,3,0,13,1,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1570,500,10,0,0,16,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1571,200,8,1,1,18,0,0.0,2.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1572,1024,9,5,1,17,1,0.0,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1573,2048,10,3,0,16,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1574,2048,9,4,1,12,0,1.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1575,500,9,3,0,10,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1576,500,9,9,0,20,0,0.0,3.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1577,1024,10,5,0,20,0,0.0,2.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1578,5120,8,7,0,16,0,0.0,3.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1579,2048,9,7,0,17,0,0.0,7.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1580,2048,9,2,0,23,0,11.7,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,5120,10,3,0,15,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1582,1024,10,7,1,15,0,0.0,2.0,1.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1583,1024,9,2,0,15,0,0.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1584,500,9,0,0,17,0,0.0,6.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1585,200,9,4,0,15,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1586,500,10,4,0,15,1,0.0,5.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1587,500,9,2,1,14,0,0.0,2.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1588,200,10,3,1,17,0,0.0,4.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1589,1024,10,3,1,15,1,0.0,9.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1590,2048,8,4,0,21,1,15.6,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,5120,10,6,1,16,0,0.0,5.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1592,500,8,3,0,14,0,0.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1593,2048,8,5,0,20,0,0.0,4.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1594,1024,9,2,0,21,0,5.4,3.0,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1595,1024,9,10,0,17,0,0.0,8.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1596,2048,10,5,0,18,0,7.2,12.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1597,5120,8,6,0,20,0,0.0,8.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1598,200,9,3,0,14,0,0.0,3.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1599,1024,7,4,0,17,0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1600,1024,10,1,0,15,0,4.1,3.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1601,1024,8,7,0,11,1,0.0,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1602,500,9,5,0,13,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1603,500,9,3,0,22,0,0.0,9.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1604,1024,10,2,0,9,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1605,2048,9,6,1,16,1,0.0,5.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1606,2048,9,5,1,10,0,6.1,2.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1607,1024,10,3,0,20,0,0.0,3.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1608,2048,10,4,2,15,0,0.0,7.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1609,2048,9,1,0,11,0,0.0,4.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1610,2048,9,8,2,12,1,2.4,7.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1611,1024,10,5,2,18,0,0.0,12.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1612,500,9,3,0,15,1,1.5,3.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1613,1024,9,2,0,12,0,0.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1614,2048,9,6,0,20,0,0.0,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1615,200,10,7,1,18,1,0.0,8.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1616,1024,9,8,0,19,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1617,1024,6,3,1,12,0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1618,2048,10,3,0,21,0,10.4,3.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1619,2048,9,4,0,18,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1620,1024,10,3,0,16,2,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1621,500,9,3,0,15,0,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1622,1024,10,2,1,13,2,0.0,4.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1623,1024,9,4,0,15,0,0.0,4.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1624,2048,10,4,0,21,0,0.0,4.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1625,1024,7,2,0,17,0,0.0,4.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1626,500,9,3,2,13,0,0.0,3.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1627,1024,10,4,1,16,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1628,2048,10,4,0,13,1,0.0,7.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1629,500,8,3,0,13,1,6.4,3.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1630,2048,10,6,0,14,0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1631,500,10,0,1,14,1,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1632,1024,10,3,1,13,0,0.0,5.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1633,2048,10,5,1,25,1,0.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,5120,9,7,0,12,0,15.8,2.0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1635,2048,9,4,0,19,0,0.0,5.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1636,1024,9,5,1,21,1,2.7,3.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1637,5120,9,5,1,16,1,0.0,4.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1638,2048,9,3,0,19,1,2.7,11.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1639,200,10,3,1,11,0,0.0,8.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1640,1024,10,4,1,22,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1641,1024,8,3,1,17,0,0.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1642,500,10,3,0,19,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1643,500,10,2,0,22,0,0.0,9.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1644,1024,9,4,0,16,0,16.4,2.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1645,2048,8,5,0,18,1,19.6,1.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1646,1024,8,6,0,16,0,0.0,3.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1647,2048,9,3,0,22,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1648,1024,9,5,1,21,0,0.0,2.0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1649,200,7,7,0,19,0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1650,1024,9,3,0,17,0,0.0,4.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1651,500,9,1,1,22,0,0.0,6.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1652,200,9,2,0,12,1,0.0,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1653,500,8,3,1,15,0,0.0,3.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1654,200,9,7,1,15,0,0.0,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1655,500,9,7,1,13,0,0.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1656,1024,9,7,0,17,1,9.5,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1657,5120,10,4,1,15,1,7.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1658,2048,9,5,0,16,1,4.5,3.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1659,500,8,2,1,14,0,0.0,2.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1660,1024,10,1,0,16,0,0.0,9.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1661,200,10,5,1,17,2,0.0,5.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1662,2048,8,4,1,13,0,0.0,2.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1663,1024,10,3,0,17,0,0.0,8.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1664,2048,10,4,1,17,0,1.8,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1665,500,10,1,0,9,1,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1666,500,7,6,0,9,0,0.0,4.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1667,1024,9,4,0,19,0,0.0,3.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1668,1024,9,6,0,18,1,1.1,5.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1669,2048,10,2,0,21,0,0.0,4.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1670,1024,10,2,0,14,0,13.8,3.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1671,2048,10,3,0,14,0,0.0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1672,500,8,2,0,17,0,0.0,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1673,2048,7,10,0,17,0,31.1,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1674,2048,9,3,1,19,2,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1675,2048,10,2,1,22,0,0.0,5.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1676,500,9,2,0,13,0,0.0,4.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1677,500,9,2,0,16,0,6.0,4.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1678,5120,10,2,0,10,1,0.0,1.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,500,9,6,0,12,0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1680,1024,7,6,0,15,1,0.0,2.0,1.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1681,2048,9,4,1,22,0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1682,500,8,5,1,18,1,0.0,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1683,1024,8,4,0,17,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1684,1024,9,0,0,17,0,7.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1685,200,7,2,0,22,1,0.0,3.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1686,1024,10,4,0,16,0,0.0,3.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1687,500,10,4,1,15,0,8.9,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,2048,7,5,2,13,0,0.0,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1689,5120,10,6,0,16,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1690,2048,9,1,1,15,0,0.0,4.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1691,1024,9,5,0,19,0,0.0,2.0,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1692,1024,9,4,0,13,0,0.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1693,1024,10,4,0,14,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1694,200,10,4,1,18,1,0.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1695,2048,10,3,0,12,0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,2048,9,5,0,14,2,0.0,5.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1697,500,9,5,0,13,0,43.5,2.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1698,2048,8,4,1,12,0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1699,1024,9,1,0,13,0,0.0,2.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1700,500,9,4,1,26,1,0.0,4.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1701,200,9,6,0,18,0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1702,500,9,5,0,14,0,0.0,3.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1703,5120,10,5,0,19,0,0.0,9.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1704,5120,9,2,1,20,0,0.0,3.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1705,1024,9,6,1,18,1,0.0,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1706,1024,10,4,0,14,1,0.0,7.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1707,1024,7,3,0,14,1,0.0,2.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1708,500,10,4,0,15,0,0.0,2.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1709,500,8,5,1,15,0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1710,500,8,3,2,10,1,13.4,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1711,2048,8,4,0,12,0,0.0,3.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1712,500,9,3,0,22,0,16.7,1.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1713,1024,9,5,0,16,0,0.0,1.0,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1714,2048,8,6,0,19,0,0.0,2.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1715,5120,10,2,0,15,0,0.0,4.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1716,500,9,5,0,13,0,0.2,2.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1717,500,8,4,0,21,0,0.0,2.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1718,2048,9,5,2,15,0,0.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1719,1024,9,3,0,16,0,0.0,8.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1720,1024,9,6,0,9,0,5.9,5.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1721,2048,9,5,0,14,1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1722,500,10,3,1,20,0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1723,500,8,1,1,15,2,0.0,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1724,2048,9,7,1,10,1,0.0,4.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1725,5120,10,2,0,17,0,0.0,7.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1726,2048,8,3,0,19,1,0.0,2.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1727,500,10,1,0,18,0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1728,2048,8,2,0,12,0,30.1,2.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1729,2048,7,4,0,19,0,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1730,2048,10,10,0,18,0,0.0,2.0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1731,2048,9,4,0,19,2,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1732,500,7,4,0,23,0,11.3,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1733,1024,10,6,1,16,0,0.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
